model_year,milage,accident,clean_title,price,log_price,car_age,engine_hp,engine_displacement_L,num_cylinders,is_turbo_supercharged,milage_per_year,is_luxury,is_electric,is_hybrid,is_common_color,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,fuel_type_Unknown,fuel_type_not supported,transmission_CVT,transmission_Manual,transmission_Unknown,engine_fuel_detail_Electric,engine_fuel_detail_Flex Fuel,engine_fuel_detail_Gasoline,engine_fuel_detail_Hybrid,engine_fuel_detail_Unknown,brand_freq,model_freq,ext_col_freq,int_col_freq,brand_model_freq
2008,1.296277483764666,0,0.0,35000.0,10.463131911491967,1.2312454855669162,-0.02491857397746052,-0.06593046025821621,-0.13420722710911134,0,0.22410225578485407,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.05013719131953105,0.003991020204539786,0.22649039660763282,0.5061112496882015,0.003991020204539786
2006,3.0160684222357346,0,0.0,4000.0,8.294299608857235,1.5588965411021147,-0.16179092017170416,0.7454180445351639,1.2261891660146014,0,1.554377985594368,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0004988775255674732,0.22649039660763282,0.11773509603392367,0.0004988775255674732
2009,-0.6377414826037499,0,0.0,65700.0,11.092869425057021,1.0674199577993169,1.736172280388474,1.9255613242346257,1.2261891660146014,0,-1.142226230251089,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0004988775255674732,0.20354203043152905,0.03916188575704665,0.0004988775255674732
2008,0.04944435264312331,0,0.0,4900.0,8.497194544909547,1.2312454855669162,-1.4118916820791292,-0.9510379200328128,-1.4946036202328241,0,-0.6741641515007888,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.006984285357944624,0.0002494387627837366,0.08730356697430781,0.007233724120728361,0.0002494387627837366
2021,-1.0081750569986496,1,0.0,99900.0,11.511934974596555,-0.8984863754118747,1.4806772341592194,1.8518023692534096,1.2261891660146014,0,-0.8987825541277981,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.001746071339486156,0.08730356697430781,0.5061112496882015,0.001746071339486156
2023,-0.9221166633601856,0,0.0,54000.0,10.896757843893464,-1.2261374309470734,-0.4811597279582726,-1.0247968750140293,-1.4946036202328241,0,0.3308787804141709,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09628336243452232,0.0007483162883512097,0.08730356697430781,0.11773509603392367,0.0007483162883512097
2018,-0.6868903874150505,0,0.0,42900.0,10.666650414667744,-0.4070097921090768,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.6377930038735092,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.04963831379396358,0.0004988775255674732,0.0037415814417560487,0.5061112496882015,0.0004988775255674732
2019,0.44525559111763235,1,0.0,39900.0,10.594156665220533,-0.5708353198766761,-0.4355356125601914,-0.06593046025821621,-0.13420722710911134,0,1.8337995490829768,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.02269892741332003,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2018,-0.8835816270976289,1,0.0,60867.0,11.016462864040005,-0.4070097921090768,1.8091708650254041,1.1142128194412457,1.2261891660146014,0,-0.9819310487523494,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.09628336243452232,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2018,0.5372998241358385,0,0.0,30499.0,10.325481962595504,-0.4070097921090768,-0.5176590202767376,-0.13968941523943265,-0.13420722710911134,0,1.5040940808935486,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0009977550511349464,0.06510351708655525,0.5061112496882015,0.0009977550511349464
2023,-1.1975035230032707,0,0.0,172000.0,12.055255569732177,-1.2261374309470734,1.7817963957865552,0.524141179591515,1.2261891660146014,0,-1.3555141478708876,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0004988775255674732,0.12372162634073335,0.13444749314043403,0.0004988775255674732
2019,-0.1169925806536662,1,0.0,29000.0,10.275085591132715,-0.5708353198766761,0.020705541420620685,-1.2460737399576782,-1.4946036202328241,0,0.6861150903276836,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.009478672985781991,0.0004988775255674732,0.20354203043152905,0.031928161636318286,0.0004988775255674732
2015,0.18708041020224017,0,0.0,33900.0,10.431199791458543,0.0844667911937211,0.5316956338791302,0.6716590895539472,1.2261891660146014,0,0.14350248636172366,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0004988775255674732,0.20354203043152905,0.03142928411075081,0.0004988775255674732
2018,-0.5970071762815435,0,0.0,51900.0,10.857093336791094,-0.4070097921090768,1.736172280388474,-0.13968941523943265,-0.13420722710911134,0,-0.48053011511020843,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0009977550511349464,0.12372162634073335,0.5061112496882015,0.0009977550511349464
2023,-1.2255264308624514,0,0.0,69000.0,11.141876276228,-1.2261374309470734,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,-1.5515338903574294,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0002494387627837366,0.20354203043152905,0.5061112496882015,0.0002494387627837366
2007,0.19901384078677387,0,0.0,16499.0,9.711115659888671,1.3950710133345154,-0.16179092017170416,1.187971774422462,1.2261891660146014,0,-0.6239106578559754,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07283611873285109,0.0004988775255674732,0.06510351708655525,0.11773509603392367,0.0004988775255674732
2013,-0.9412407508353998,0,0.0,45000.0,10.714439990727769,0.4121178467289197,0.9331878493822449,1.8518023692534096,1.2261891660146014,0,-1.2989105554714266,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0007483162883512097,0.20354203043152905,0.007233724120728361,0.0007483162883512097
2020,-0.5817079063013721,0,0.0,52500.0,10.868587496017359,-0.7346608476442754,0.0663296568187019,-0.5084841901455145,-0.13420722710911134,0,0.005311738786354501,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0002494387627837366,0.12372162634073335,0.03916188575704665,0.0002494387627837366
2019,0.33051106626634696,0,0.0,32471.0,10.388133458518734,-0.5708353198766761,-0.4355356125601914,-0.13968941523943265,-0.13420722710911134,0,1.5995782309696518,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.015714642055375407,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2023,-1.1728525742477194,0,0.0,38598.0,10.560981648381585,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-1.2045585586653709,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.015964080818159143,0.0002494387627837366,0.0007483162883512097,0.5061112496882015,0.0002494387627837366
2023,-1.046423231949078,0,0.0,145000.0,11.884495917930655,-1.2261374309470734,1.1430587802134184,0.22910535966664922,1.2261891660146014,0,-0.4303402497145012,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2005,0.5982482909193463,1,0.0,4999.0,8.517193191416238,1.7227220688697142,-0.6180320741525163,-0.06593046025821621,-0.13420722710911134,0,-0.4771839918045664,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0002494387627837366,0.009478672985781991,0.03916188575704665,0.0002494387627837366
2021,-1.0894333046808349,0,0.0,41950.0,10.6442575495135,-0.8984863754118747,0.38569846460527035,1.4830075943473278,1.2261891660146014,0,-1.1475841285602166,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0009977550511349464,0.22649039660763282,0.5061112496882015,0.0009977550511349464
2017,0.029306688531722715,1,0.0,59200.0,10.988693712621323,-0.2431842643414775,2.530031888315087,0.22910535966664922,1.2261891660146014,0,0.33819892153205927,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.12372162634073335,0.11773509603392367,0.0004988775255674732
2012,0.8468614280971314,1,0.0,14945.0,9.612198984490236,0.575943374496519,-1.7677597821841626,-1.3935916499201109,-1.4946036202328241,0,0.3624093935888652,1,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.04065851833374907,0.0009977550511349464,0.20354203043152905,0.5061112496882015,0.0009977550511349464
2015,-0.09021885818836627,0,0.0,17000.0,9.741027444837728,0.0844667911937211,0.18495235685371303,0.08158744970421634,-0.13420722710911134,0,-0.19611844754398966,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.017959590920429036,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2020,-0.9565400208155712,0,0.0,63000.0,11.050905878263567,-0.7346608476442754,3.123145388490143,-0.13968941523943265,-0.13420722710911134,0,-0.9128357976129673,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0004988775255674732,0.12372162634073335,0.5061112496882015,0.0004988775255674732
2022,-1.065432574899441,0,0.0,56999.0,10.950806546816688,-1.062311903179474,-0.6636561895505975,-1.2460737399576782,-1.4946036202328241,0,-0.8983141701249503,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0032427039161885755,0.22649039660763282,0.5061112496882015,0.0032427039161885755
2022,-0.9814013345333498,0,0.0,33499.0,10.419300717813158,-1.062311903179474,-0.910026412700236,-0.9510379200328128,-1.4946036202328241,0,-0.5552580700376406,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0002494387627837366,0.09329009728111748,0.5061112496882015,0.0002494387627837366
2020,-0.6912889275343498,0,0.0,55998.0,10.933089112414988,-0.7346608476442754,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,1,-0.2631058828242635,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.05013719131953105,0.002993265153404839,0.20354203043152905,0.5061112496882015,0.002993265153404839
2018,0.25401471636549,1,0.0,44700.0,10.707751151716078,-0.4070097921090768,1.3438048879649758,1.9993202792158424,1.2261891660146014,0,1.0084482997763624,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.022449488650536295,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2013,1.3249636149774873,1,0.0,29995.0,10.30881931842128,0.4121178467289197,0.5043211646402815,1.4830075943473278,1.2261891660146014,0,1.01402515364227,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0007483162883512097,0.12372162634073335,0.5061112496882015,0.0007483162883512097
2013,0.7702503336714231,0,0.0,9000.0,9.105090961257085,0.4121178467289197,-1.174646282009107,-0.9510379200328128,-1.4946036202328241,0,0.44787314369668435,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.018957345971563982,0.0004988775255674732,0.22649039660763282,0.13444749314043403,0.0004988775255674732
2016,-0.6352553512319721,0,0.0,103900.0,11.551193801680078,-0.07935873657387821,1.7635467496273227,0.22910535966664922,1.2261891660146014,0,-0.7816717909727915,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.008231479171863308,0.0002494387627837366,0.22649039660763282,0.13444749314043403,0.0002494387627837366
2020,-0.6639414824447933,0,0.0,28900.0,10.27163147557801,-0.7346608476442754,-0.4355356125601914,-1.2460737399576782,-1.4946036202328241,0,-0.19611858807676205,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.004739336492890996,0.0007483162883512097,0.22649039660763282,0.03317535545023697,0.0007483162883512097
2023,-1.2255264308624514,0,0.0,124999.0,11.736069016284437,-1.2261374309470734,0.7415665647103038,-0.21344837022064908,-0.13420722710911134,0,-1.5440622461027587,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2020,-0.8934305321473642,0,0.0,105000.0,11.561725152903833,-0.7346608476442754,2.6304049421908657,-0.13968941523943265,-0.13420722710911134,0,-0.7582497328110407,1,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.05013719131953105,0.0007483162883512097,0.09329009728111748,0.5061112496882015,0.0007483162883512097
2017,0.04364975413813339,0,0.0,37999.0,10.545341438708522,-0.2431842643414775,0.486071518481049,1.4830075943473278,1.2261891660146014,0,0.36015717102011047,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04963831379396358,0.001746071339486156,0.09329009728111748,0.11773509603392367,0.001746071339486156
2021,-1.0796417718935252,0,0.0,29000.0,10.275085591132715,-0.8984863754118747,-1.3480179205218155,-1.5411095598825437,-1.4946036202328241,0,-1.117603802340071,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.0004988775255674732,0.12372162634073335,0.031928161636318286,0.0004988775255674732
2021,-0.5682636728062965,0,0.0,40999.0,10.621327345686446,-0.8984863754118747,-0.16179092017170416,1.4830075943473278,-0.13420722710911134,0,0.44816557876674734,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.02269892741332003,0.0027438263906211027,0.003492142678972312,0.0014966325767024195,0.0027438263906211027
2008,0.2922628913159185,0,0.0,31000.0,10.34177474101152,1.2312454855669162,0.9331878493822449,1.8518023692534096,1.2261891660146014,0,-0.49922836345370375,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0054876527812422055,0.06510351708655525,0.13444749314043403,0.0054876527812422055
2022,-1.1190947643548923,0,0.0,99999.0,11.512925464970229,-1.062311903179474,1.4806772341592194,1.8518023692534096,1.2261891660146014,0,-1.1173891398211249,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0014966325767024195,0.010725866799700674,0.5061112496882015,0.0014966325767024195
2014,0.18889719851238554,1,0.0,32450.0,10.387486538298399,0.2482923189613204,1.5263013495573006,0.966694909478813,1.2261891660146014,0,-0.013106400068824244,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.011723621850835619,0.0004988775255674732,0.01845846844599651,0.5061112496882015,0.0004988775255674732
2013,0.42739369341578226,0,0.0,20999.0,9.95227771670556,0.4121178467289197,-0.16179092017170416,-0.5084841901455145,-0.13420722710911134,0,0.09794646527482483,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.09329009728111748,0.5061112496882015,0.0004988775255674732
2019,-0.5040641111520023,0,0.0,49936.0,10.81851748994286,-0.5708353198766761,-0.16179092017170416,-0.5084841901455145,-0.13420722710911134,1,-0.1039914894412665,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.0004988775255674732,0.0002494387627837366,0.5061112496882015,0.0004988775255674732
2020,-0.5109487826430795,0,0.0,41999.0,10.645424897265505,-0.7346608476442754,-0.33516255868441275,0.08158744970421634,-0.13420722710911134,0,0.17863550841275716,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.001995510102269893,0.01845846844599651,0.13444749314043403,0.001995510102269893
2018,0.0941564691601742,1,0.0,23995.0,10.085642428772983,-0.4070097921090768,-1.0925228742925608,-0.8772789650515964,-1.4946036202328241,0,0.7287545791013773,0,0,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.04963831379396358,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2022,-1.2132808951703224,0,0.0,47999.0,10.778956289890028,-1.062311903179474,-0.910026412700236,-0.9510379200328128,-1.4946036202328241,0,-1.5019024063049666,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.0007483162883512097,0.08730356697430781,0.5061112496882015,0.0007483162883512097
2001,-0.09021885818836627,0,0.0,25000.0,10.12667110305036,2.378024179940111,0.04808001065946941,-0.36096628018308163,-0.13420722710911134,0,-1.0158930814349867,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.09353953604390122,0.0074831628835120975,0.22649039660763282,0.11773509603392367,0.0074831628835120975
2014,0.6642263927088354,0,0.0,21000.0,9.952325334619427,0.2482923189613204,-0.3899114971621102,-0.06593046025821621,-0.13420722710911134,0,0.5161273547252442,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.035669743078074335,0.0007483162883512097,0.12372162634073335,0.5061112496882015,0.0007483162883512097
2023,-1.2255264308624514,0,0.0,82500.0,11.320565693461432,-1.2261374309470734,0.9970616109395586,-0.21344837022064908,-0.13420722710911134,0,-1.5515338903574294,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.04963831379396358,0.0002494387627837366,0.08730356697430781,0.031928161636318286,0.0002494387627837366
2016,0.06277384161334763,1,0.0,32950.0,10.402776888483789,-0.07935873657387821,-0.16179092017170416,-0.06593046025821621,-0.13420722710911134,0,0.16822582970333086,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2010,2.8166424380441977,1,0.0,9450.0,9.153875834995056,0.9035944300317176,-0.22566468172901782,-0.13968941523943265,-0.13420722710911134,0,1.7088818437886446,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0007483162883512097,0.12372162634073335,0.5061112496882015,0.0007483162883512097
2019,0.16013457094966332,1,0.0,58500.0,10.97679912709094,-0.5708353198766761,1.0700601955764886,2.1468381891782746,1.2261891660146014,0,1.251798610457716,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02269892741332003,0.0002494387627837366,0.20354203043152905,0.5061112496882015,0.0002494387627837366
2023,-1.0578976844342067,0,0.0,31500.0,10.357774570341576,-1.2261374309470734,-1.3480179205218155,-1.5411095598825437,-1.4946036202328241,0,-0.5006066217263787,0,0,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.018957345971563982,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2014,1.0131836168690695,1,0.0,16975.0,9.739555860853764,0.2482923189613204,-0.25303915096786656,-0.06593046025821621,-0.13420722710911134,0,0.9046579652151805,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.05013719131953105,0.001247193813918683,0.22649039660763282,0.5061112496882015,0.001247193813918683
2015,0.5873093128835237,0,0.0,55000.0,10.915106645867503,0.0844667911937211,2.676029057588947,1.7042844592909767,2.5865855591383142,0,0.6336808935878455,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0002494387627837366,0.09329009728111748,0.003991020204539786,0.0002494387627837366
2017,0.9864672666661953,0,0.0,31950.0,10.37195875822042,-0.2431842643414775,-0.24391432788825032,0.6716590895539472,1.2261891660146014,0,1.8035461040346725,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04065851833374907,0.0014966325767024195,0.12372162634073335,0.13444749314043403,0.0014966325767024195
2019,-0.15183666803350654,0,0.0,41899.0,10.643041105910228,-0.5708353198766761,-0.06141786629592549,-0.5084841901455145,-0.13420722710911134,0,0.6149898833939373,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.015964080818159143,0.0002494387627837366,0.22649039660763282,0.5061112496882015,0.0002494387627837366
2023,-1.1290010416670533,0,0.0,48698.0,10.793413774978955,-1.2261374309470734,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.9360239069599793,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.049887752556747315,0.001746071339486156,0.0002494387627837366,0.11773509603392367,0.001746071339486156
2017,-0.5300728701182937,0,0.0,31000.0,10.34177474101152,-0.2431842643414775,-0.7275299511079111,-1.2460737399576782,-1.4946036202328241,0,-0.5181728085019355,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
2015,0.7464217206773062,0,0.0,8500.0,9.04793908261736,0.0844667911937211,-1.4118916820791292,-1.2460737399576782,-1.4946036202328241,0,0.8285530432496065,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.018957345971563982,0.0004988775255674732,0.12372162634073335,0.11773509603392367,0.0004988775255674732
2005,0.40700741616720393,0,0.0,22500.0,10.021315031649332,1.7227220688697142,-0.4172859664009589,0.7454180445351639,1.2261891660146014,0,-0.5942946645241384,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.04963831379396358,0.001746071339486156,0.09329009728111748,0.03317535545023697,0.001746071339486156
2013,1.170058506428252,0,0.0,21000.0,9.952325334619427,0.4121178467289197,0.43132258000335155,0.966694909478813,1.2261891660146014,0,0.855925750740827,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0004988775255674732,0.22649039660763282,0.13444749314043403,0.0004988775255674732
2023,-1.1190947643548923,0,0.0,48000.0,10.778977123006351,-1.2261374309470734,0.6594431569937576,1.409248639366111,1.2261891660146014,0,-0.875360605789725,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.028934896482913443,0.0007483162883512097,0.22649039660763282,0.11773509603392367,0.0007483162883512097
2019,0.38788332869198966,1,0.0,52500.0,10.868587496017359,-0.5708353198766761,1.1156843109745698,2.2205971441594916,1.2261891660146014,0,1.7166888900263144,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09628336243452232,0.0037415814417560487,0.22649039660763282,0.5061112496882015,0.0037415814417560487
2017,-0.8681102403301806,0,0.0,75000.0,11.225256725762893,-0.2431842643414775,1.1704332494522671,0.22910535966664922,1.2261891660146014,0,-1.0356848324363248,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07857321027687703,0.0002494387627837366,0.12372162634073335,0.13444749314043403,0.0002494387627837366
2018,-0.2953629445349894,0,0.0,54000.0,10.896757843893464,-0.4070097921090768,0.8419396185860825,1.8518023692534096,1.2261891660146014,0,0.04723744754160919,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.026689947617859814,0.0007483162883512097,0.06510351708655525,0.5061112496882015,0.0007483162883512097
2019,-0.4326547685195524,0,0.0,32000.0,10.373522431293592,-0.5708353198766761,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,0.041772244197926196,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0009977550511349464,0.20354203043152905,0.031928161636318286,0.0009977550511349464
2017,-0.3962042577917941,0,0.0,55000.0,10.915106645867503,-0.2431842643414775,0.8875637339841637,-0.5084841901455145,-0.13420722710911134,0,-0.31322914661345813,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.0074831628835120975,0.08730356697430781,0.5061112496882015,0.0074831628835120975
2012,1.5999106206086424,0,0.0,5500.0,8.612685172875459,0.575943374496519,-1.7312604898656978,-1.61486851486376,-1.4946036202328241,0,1.0718658298232842,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.0004988775255674732,0.08730356697430781,0.5061112496882015,0.0004988775255674732
2010,0.1010220165637761,0,0.0,22000.0,9.99884318585288,0.9035944300317176,0.8875637339841637,1.7780434142721928,1.2261891660146014,0,-0.5084135227469999,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.022449488650536295,0.0007483162883512097,0.008979795460214518,0.5061112496882015,0.0007483162883512097
2016,1.5026263876222277,0,0.0,33490.0,10.419032025002059,-0.07935873657387821,-1.521389559034524,-1.172314784976462,-1.4946036202328241,0,2.1276173875308717,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07857321027687703,0.0014966325767024195,0.20354203043152905,0.5061112496882015,0.001247193813918683
2019,0.08581836702098078,0,0.0,73500.0,11.205054290550551,-0.5708353198766761,1.1156843109745698,2.2205971441594916,1.2261891660146014,0,1.1001012700929858,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09628336243452232,0.0007483162883512097,0.20354203043152905,0.5061112496882015,0.0007483162883512097
2015,1.1241606964877378,0,0.0,25650.0,10.152337836193743,0.0844667911937211,0.24882611841102673,1.187971774422462,1.2261891660146014,0,1.2911870216293064,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.07283611873285109,0.001746071339486156,0.20354203043152905,0.03916188575704665,0.001746071339486156
2018,0.11580493618211671,0,0.0,30950.0,10.340160587768485,-0.4070097921090768,0.04808001065946941,-0.5084841901455145,-0.13420722710911134,0,0.7666315131609637,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.049887752556747315,0.0004988775255674732,0.20354203043152905,0.5061112496882015,0.0004988775255674732
2015,0.8468614280971314,1,0.0,7599.0,8.935903526274423,0.0844667911937211,-1.5487640282733728,-1.2460737399576782,-1.4946036202328241,0,0.9515660877235932,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.035669743078074335,0.0002494387627837366,0.12372162634073335,0.11773509603392367,0.0002494387627837366
2014,0.12200114052408613,0,0.0,18995.0,9.851983709669012,0.2482923189613204,-0.02491857397746052,0.00782849472300023,-0.13420722710911134,0,-0.08758878487146556,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.014716887004240458,0.0004988775255674732,0.22649039660763282,0.5061112496882015,0.0004988775255674732
2013,0.22167588444490272,0,0.0,12000.0,9.392745258631441,0.4121178467289197,-0.25303915096786656,-0.5084841901455145,-0.13420722710911134,0,-0.11201344546725142,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.09353953604390122,0.002494387627837366,0.09329009728111748,0.5061112496882015,0.002494387627837366
2018,-0.7287912630732448,0,0.0,36998.0,10.518646164234097,-0.4070097921090768,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.7111042781884863,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.021701172362185085,0.0002494387627837366,0.12372162634073335,0.03317535545023697,0.0002494387627837366
2023,-1.1587581217784866,0,0.0,155000.0,11.951186847493476,-1.2261374309470734,0.6138190415956764,-0.5084841901455145,-0.13420722710911134,0,-1.1182480317107815,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.03242703916188576,0.0002494387627837366,0.22649039660763282,0.13444749314043403,0.0002494387627837366
1996,1.8315606921959124,0,0.0,15500.0,9.648659816955295,3.020220248789112,-0.16179092017170416,-0.13968941523943265,-0.13420722710911134,0,-0.3052331977461071,0,0,0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.028934896482913443,0.0002494387627837366,0.12372162634073335,0.5061112496882015,0.0002494387627837366
